Timestamp: 2023-08-09T12:44:34
Carpark Number,Total Lots,Lots Available,AddressBM29,97,0,BLK 163 BUKIT MERAH CENTRAL
B32,124,86,BLK 130/132 BEDOK NORTH STREET 2
GE2,194,86,BLK 120 TO 123 GEYLANG EAST CENTRAL
HR3,207,86,BLK 7 TO 9 HAIG ROAD
HG1,164,86,"BLK 1
AM16,115,87,BLK 256A ANG MO KIO STREET 21
CC1,87,87,BLK 1/2 CHAI CHEE STREET
J19,138,87,BLK 309/310 JURONG EAST STREET 32
BRM4,176,87,BLK 85A WHAMPOA DRIVE
L1,178,87,BLK 415-420 LORONG LEW LIAN
B33,129,88,BLK 131/133 BEDOK NORTH AVENUE 3
H17,229,88,BLK 28A BEO CRESCENT
PP9T,131,88,BLK 145 POTONG PASIR AVENUE 2/3
SE39,198,88,BLK 542A SERANGOON NORTH AVENUE 4
HG52,192,89,BLK 556-566 HOUGANG STREET 51
CK30,136,89,BLK 248/250 CHOA CHU KANG AVENUE 2
TM19,100,89,BLK 364A TAMPINES STREET 34
CK66,164,89,BLK 573A CHOA CHU KANG STREET 52
JB4,147,90,"BLK 1
T17,228,90,BLK 201D/209/208A TAMPINES STREET 21
J85M,166,91,BLK 859A JURONG WEST STREET 81
T27,136,91,BLK 251/253 TAMPINES STREET 21
TP67,183,91,BLK 25-27/257-259 KIM KEAT AVENUE
J55,141,92,BLK 497-498 JURONG WEST STREET 41
SG4,146,93,BLK 9/11 SAINT GEORGE ROAD
SI9,179,93,BLK 141/147 SIMEI STREET 2
HR2,167,93,BLK 4-6 HAIG ROAD
TPM2,211,93,BLK 101C LORONG 2 TOA PAYOH
A87,124,94,BLK 462/463 ANG MO KIO STREET 44
J34,123,94,BLK 513/514 JURONG WEST STREET 52
RHM4,282,95,BLK 74 REDHILL ROAD
CK25,161,95,BLK 352-355 CHOA CHU KANG CENTRAL
KEM1,200,95,BLK 671 KLANG LANE
C14M,212,95,BLK 318A CLEMENTI AVENUE 4
TPB1,200,95,BLK 18A LORONG 6 TOA PAYOH
SD1,159,96,BLK 40-44 SIMS DRIVE
J9,189,96,BLK 241/245 JURONG EAST STREET 24
P17,135,96,BLK 409/411 PANDAN GARDENS
HG99,162,97,BLK 174A-174D HOUGANG AVENUE 1
A42,146,97,BLK 461/465 ANG MO KIO STREET 44
FRM,264,97,BLK 808 FRENCH ROAD MSCP
TG1,133,98,BLK 24 & 25 TEBAN GARDENS
A49,179,99,BLK 555/559 ANG MO KIO STREET 54
LT1,260,99,"BLK 110
BE35,190,99,BLK 246-256 BISHAN STREET 22
TJ42,126,99,BLK 150 CORPORATION DRIVE
TPM7,200,99,BLK 120A LORONG 2 TOA PAYOH
B53,197,99,BLK 625/629 BEDOK RESERVOIR ROAD
UBK5,143,100,BLK 38/39 UPPER BOON KENG
T44,229,100,BLK 830/840 TAMPINES STREET 82
PR8,158,100,BLK 456/461 PASIR RIS DRIVE 4
SK24,779,100,BLK 185 RIVERVALE CRESCENT
A59,172,101,BLK 547/551 ANG MO KIO STREET 54
BJ21,183,101,BLK 427-435 BUKIT PANJANG RING ROAD
Q88,218,101,BLK 19A QUEEN'S CLOSE
BJ35,140,101,BLK 521A JELAPANG ROAD
BJ36,140,102,BLK 525A JELAPANG ROAD
SE14,187,102,BLK 231/237 SERANGOON AVENUE 3
HE17,120,102,BLK 93/96 HENDERSON ROAD
C9,316,102,BLK 340/342/343/346-348 CLEMENTI AVENUE  5
KJ1,170,102,BLK 9/10 GLOUCESTER ROAD
SK70,162,103,BLK 273 COMPASSVALE LINK
FR2C,256,103,BLK 3/4 QUEEN'S ROAD
RC1,164,103,BLK 101/102 JALAN RAJAH
A50,206,103,BLK 548/552/556 ANG MO KIO STREET 54
SB32,143,103,BLK 591 MONTREAL LINK
TPM,384,104,BLK 1/6 TANJONG PAGAR MSCP
T11,250,104,BLK 149/151 TAMPINES STREET 12
B86,160,104,BLK 114A BEDOK NORTH STREET 2
SM3,149,104,BLK 25 SIN MING ROAD
LBM,169,105,BLK 64 LENGKOK BAHRU
Q87,430,105,BLK 5A HOLLAND CLOSE
TPMK,173,105,BLK 194A KIM KEAT AVENUE
BJ34,140,106,BLK 517A JELAPANG ROAD
HG5,149,106,BLK 24/25 HOUGANG AVENUE 3
PDP4,167,106,BLK 446A FAJAR ROAD
B9,213,106,BLK 402/403 BEDOK NORTH AVENUE 3
HG69,187,106,BLK 850A HOUGANG CENTRAL
W676,206,107,BLK 676 WOODLANDS DRIVE 71
TE25,298,107,BLK 17/31/141/150 KAMPONG BAHRU ROAD
P16,150,107,BLK 412/414 PANDAN GARDENS
A39,200,107,BLK 401/405 ANG MO KIO AVENUE 10
TE13,143,107,BLK 78/80 MOH GUAN TERRACE/CHAY YAN STREET
J54,226,107,BLK 492-496 JURONG WEST STREET 41
Y16,173,107,BLK 238/242 YISHUN RING ROAD
J11,129,108,BLK 250/251 JURONG EAST STREET 24
T12,250,108,BLK 156/160 TAMPINES STREET 12
JRM,280,108,BLK 814 JELLICOE ROAD
CK16,202,108,BLK 401/408 CHOA CHU KANG AVENUE 3
PL30,204,109,BLK 170D PUNGGOL EAST
PL16,153,109,BLK 180 EDGEFIELD PLAINS
KRM,173,109,BLK 115 JALAN AYER
C13M,280,110,BLK 309A CLEMENTI AVENUE 4
BWM,220,110,BLK 2A JALAN BUKIT MERAH
U30,143,110,BLK 523-525 BUKIT BATOK STREET 52
TPME,172,111,BLK 93A LORONG 4 TOA PAYOH
TP62,162,111,BLK 199 TO 201 TOA PAYOH NORTH
KB11,209,111,BLK 34 WHAMPOA WEST
CSM,260,111,BLK 54 CHIN SWEE ROAD MSCP
PL31,222,112,BLK 301 PUNGGOL CENTRAL
B94A,186,112,"BLK 512 TO 518
TP8,189,112,BLK 91-96/98/100 LORONG 3 TOA PAYOH
TPMD,145,112,BLK 161A LORONG 1 TOA PAYOH
BJ26,192,113,BLK 449A BUKIT PANJANG RING ROAD
A34,220,113,BLK 422/425 ANG MO KIO STREET 42
J8M,139,114,BLK 240C JURONG EAST AVENUE 1
CK17,185,114,BLK 421/428 CHOA CHU KANG AVENUE 4
PDP5,140,114,BLK 524A JELAPANG ROAD
TG6,176,115,"BLK 32
HG13,150,116,BLK 325/326 HOUGANG AVENUE 7
HG54,240,116,BLK 220-222 HOUGANG STREET 21
BL3,196,116,BLK 174/179 BOON LAY DRIVE
HG1D,175,116,BLK 376 HOUGANG STREET 32
H14,220,117,BLK 96 HAVELOCK ROAD MSCP
PM12,173,117,BLK 272A PASIR RIS STREET 21
JM31,180,117,BLK 638A JURONG WEST STREET 61
J17,162,117,BLK 305/306 JURONG EAST STREET 32
SK85,351,118,BLK 430 FERNVALE LINK
AM80,191,118,BLK 130A ANG MO KIO STREET 12
A74,185,118,BLK 646/649 ANG MO KIO STREET 61
RC2,186,118,BLK 103/104 JALAN RAJAH
EC8,163,119,BLK 2A EUNOS MRT SIMS AVENUE
B49,183,119,BLK 549/551 BEDOK NORTH AVENUE 1
H6,212,119,BLK 77/79 GANGES AVENUE
C37,423,119,"BLK 720-727
J83M,172,119,BLK 865A JURONG WEST STREET 81
A73,414,119,BLK 641/645 ANG MO KIO STREET 61
J10,175,119,BLK 246/249 JURONG EAST STREET 24
BE32,200,119,BLK 237A BISHAN STREET 22
U4,259,119,BLK 140/143 BUKIT BATOK STREET 11
TP3A,200,120,BLK 3A LORONG 7 TOA PAYOH
TG2,273,120,BLK 49 TO 54 TEBAN GARDENS
SK29,526,120,BLK 204 COMPASSVALE DRIVE
J18,171,120,BLK 307/308 JURONG EAST STREET 32
P13,164,120,BLK 401/402 PANDAN GARDENS
Q96,237,120,BLK 181-184 STIRLING ROAD
BM9,612,121,BLK 58/59 LENGKOK BAHRU
PL49,214,121,BLK 210 PUNGGOL PLACE
Y30M,249,121,BLK 848A YISHUN STREET 81
Y24,181,122,BLK 795-799 YISHUN RING ROAD
BKE7,172,122,BLK 678 PERUMAL ROAD
J22,231,123,BLK 329/333 JURONG EAST AVENUE 1
PP2,192,123,BLK 143 TO 145 POTONG PASIR AVENUE 2/3
BJ17,172,123,BLK 401A FAJAR ROAD
HG95,168,123,BLK 105 HOUGANG AVENUE 1
SK72,200,123,BLK 272 SENGKANG CENTRAL
Y3M,206,124,BLK 115A/115B/115C YISHUN RING ROAD
TP36,250,124,BLK 43 TO 48 LORONG 5/6 TOA PAYOH
TP27,257,125,BLK 125/126/131 LORONG 2 TOA PAYOH
MP5,162,125,BLK 52/57 MARINE TERRACE
TP22,183,125,BLK 148 TO 150 LORONG 1 TOA PAYOH
MP3M,400,125,BLK 12A MARINE TERRACE
A82,201,125,BLK 173/176 ANG MO KIO AVENUE 4
W44,245,125,BLK 413A WOODLANDS STREET 41
BTM,284,125,BLK 2B BOON TIONG ROAD
TP7,187,126,BLK 100/103-106 LORONG 1 TOA PAYOH
HG17,225,126,BLK 231/233/235/237 HOUGANG STREET 21
AR1M,196,126,BLK 2A DOVER ROAD
TAM2,533,126,BLK 475 TAMPINES STREET 44
C38,265,126,BLK 715-717 CLEMENTI WEST STREET 2
T49A,164,126,BLK 882A TAMPINES STREET 83
B35,197,127,BLK 137/140 BEDOK NORTH AVENUE 3
J32,199,127,BLK 515/517 JURONG WEST STREET 52
TB3,154,127,BLK 12/22 TELOK BLANGAH CRESCENT
W19,322,127,BLK 134-143 MARSILING ROAD
T43,224,128,BLK 831/841 TAMPINES STREET 83
SK71,233,128,BLK 277 COMPASSVALE LINK
FR3M,228,128,BLK 8A EMPRESS ROAD
RHM2,222,128,BLK 70A REDHILL CLOSE
TB7,194,129,BLK 29/32 TELOK BLANGAH RISE
Y39,224,129,"BLK 662/666
SE23,185,129,BLK 253/254 SERANGOON CENTRAL DRIVE
SI12,168,129,BLK 163/165 SIMEI ROAD
CK45,220,129,BLK 771A CHOA CHU KANG STREET 54
B48,210,129,BLK 543/547 BEDOK NORTH STREET 3
W30,285,130,BLK 305 WOODLANDS STREET 31
T31,205,130,BLK 268-270 TAMPINES STREET 21
PP1,257,130,BLK 101 TO 109 POTONG PASIR AVENUE 1
BE3R,195,130,BLK 410A SIN MING AVENUE
A12,194,131,BLK 229/230 ANG MO KIO STREET 22
PL50,192,131,BLK 211 PUNGGOL WALK
J72,220,131,BLK 743/751 JURONG WEST STREET 73
CK15,246,131,BLK 288/295 CHOA CHU KANG AVENUE 2/3
W100,282,131,BLK 537-547 WOODLANDS DRIVE 16
J69,222,132,BLK 974/980 JURONG WEST STREET 93
HG51,204,132,BLK 546-555 HOUGANG STREET 51
J15,205,132,BLK 259/264 JURONG EAST STREET 24
HG29,232,132,BLK 351-357 HOUGANG AVENUE 7
PDC5,185,132,BLK 533A CHOA CHU KANG ST 51
PL40,243,132,BLK 270 PUNGGOL FIELD
U19,501,133,BLK 266/284 BUKIT BATOK EAST AVENUE 3/4
U10,214,133,BLK 178/184 BUKIT BATOK WEST AVENUE 8
PDJ7,316,133,BLK 762A JURONG WEST ST 75
SB47,182,134,BLK 109 CANBERRA WALK
MP2,616,134,BLK 5 TO 8 MARINE TERRACE
M1,312,134,BLK 85 TO 94/92A PIPIT ROAD
PM37,293,134,BLK 718A PASIR RIS STREET 72
C12,323,135,"BLK 301-302
BBM7,175,135,BLK 154A BUKIT BATOK WEST AVENUE 8
SE25,239,135,BLK 401/408 SERANGOON CENTRAL/AVENUE 1
T47A,172,135,BLK 864B TAMPINES STREET 83
J39,250,136,BLK 456-461 JURONG WEST STREET 41
J2,200,136,BLK 108/110 JURONG EAST STREET 13
SK68,233,137,BLK 275 COMPASSVALE LINK
CV1,208,137,BLK 1/1A TELOK PAKU ROAD
PM9,220,137,BLK 216A PASIR RIS STREET 21
HG36,220,137,"BLK 703-706
UA3,245,137,BLK 10/11/19 TO 21 JOO SENG ROAD
CC7,220,137,BLK 30/40 CHAI CHEE AVENUE
BE6,170,138,BLK 135/138 BISHAN STREET 12
MM1,176,138,BLK 28A BALAM ROAD
A2,188,138,BLK 206/207 ANG MO KIO STREET 22
PL32,203,138,BLK 302 PUNGGOL PLACE
SE28,186,138,BLK 410A SERANGOON CENTRAL
SI11,208,139,BLK 155/162 SIMEI ROAD
BJ72,200,139,BLK 638 SENJA CLOSE
KE2,209,139,BLK 122/126 BEDOK RESERVOIR ROAD
U46,241,139,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22
SH2,173,139,BLK 320 SHUNFU ROAD
B43,217,140,BLK 519/522 553 BEDOK NORTH AVENUE 1/2
TGM2,189,140,BLK 61 TEBAN GARDENS ROAD
T24,204,140,BLK 239/244 TAMPINES STREET 21
PM46,237,140,BLK 782A PASIR RIS STREET 71
PDC4,178,140,BLK 475 CHOA CHU KANG AVE 3
CK12,218,141,BLK 409/413 CHOA CHU KANG AVENUE 3
J43,190,141,BLK 474-477 JURONG WEST STREET 41
TM36,225,141,BLK 515 TAMPINES CENTRAL 7
W536,326,141,BLK 536A WOODLANDS DRIVE 14
T75,231,141,BLK 429/432 TAMPINES STREET 41
J86M,191,142,BLK 764A JURONG WEST STREET 74
TG3,208,142,BLK 30/31/46/48 TEBAN GARDENS
C16,280,142,BLK 430-435 CLEMENTI AVENUE 3
CK23,232,143,BLK 430-437 CHOA CHU KANG AVENUE 4
RHM,329,143,BLK 88A REDHILL CLOSE
SB31,202,143,BLK 463 SEMBAWANG DRIVE
J53,215,143,BLK 417/422 JURONG WEST STREET 42
AH1,278,143,BLK 101 JALAN DUSUN
C6,332,143,BLK 328-334 CLEMENTI AVENUE 2
SIM6,251,144,BLK 168 SIMEI LANE
TW4,266,144,BLK 1/7 TECK WHYE AVENUE
BTM3,360,144,BLK 11A BOON TIONG ROAD
Y78M,216,144,BLK 468 YISHUN STREET 43
C30,211,145,BLK 507-509 WEST COAST DRIVE
STM2,199,145,BLK 171A STIRLING ROAD
TP3,215,145,BLK 66/70/73 LORONG 4 TOA PAYOH
M32,352,145,BLK 120 TO 124 PAYA LEBAR WAY
W5M,213,145,BLK 13A MARSILING LANE
CK28,184,145,BLK 276A CHOA CHU KANG AVENUE 2
B27,268,146,BLK 101/106 BEDOK NORTH AVENUE 4
EI3,265,146,BLK 410 TO 417 EUNOS ROAD 5
J44,200,146,BLK 478-483 JURONG WEST STREET 41
BJ65,224,146,BLK 632 SENJA ROAD
Q84,260,146,BLK 2/4/6/31/32 HOLLAND CLOSE
MN1,257,147,BLKS 108/112 MCNAIR ROAD
T49,468,147,BLK 875/886A TAMPINES STREET 84 /AVENUE 8
B71,249,147,BLK 29C CHAI CHEE AVENUE
PM11,227,147,BLK 269A PASIR RIS STREET 21
J57,362,147,BLK 131/134 JURONG GATEWAY ROAD
SE26,214,148,BLK 409/414 SERANGOON CENTRAL/AVENUE 1
KB20,225,148,BLK 49A WHAMPOA SOUTH
PDW5,270,148,BLK 548 WOODLANDS DR 44
AM51,269,148,BLK 700 ANG MO KIO AVENUE 6
B83,212,149,BLK 21A CHAI CHEE ROAD
BE28,304,149,"BLK 213-215
T74,220,150,BLK 425/428 TAMPINES STREET 41
TWM4,200,150,BLK 165 TECK WHYE CRESCENT
TPMM,259,150,BLK 227A LORONG 8 TOA PAYOH
Q86,320,150,BLK 148A MEI LING STREET
HG2,229,151,BLK 15-18 HOUGANG AVENUE 3
T73,275,151,BLK 418/424 TAMPINES STREET 41
GM6B,232,151,BLK 16A GHIM MOH ROAD
TM48,210,151,BLK 890 TAMPINES AVENUE 1
B26,225,151,BLK 98/100 BEDOK NORTH AVENUE 4
HG12,290,151,BLK 320-324 HOUGANG AVENUE 5
B17,385,151,BLK 52/57 NEW UPPER CHANGI ROAD
TP60,275,151,BLK 236 TO 240 TOA PAYOH LORONG 1
NBRM,395,152,BLK 13 NORTH BRIDGE ROAD MSCP
HG39,204,152,HOUGANG SPORTS COMPLEX
PR1,301,152,BLK 101/108 PASIR RIS STREET 12
GEM,231,153,BLK 118 ALJUNIED AVENUE 2
MM3,222,153,BLK 66A CIRCUIT ROAD
J5,192,153,BLK 207/208 JURONG EAST STREET 21
SE34,270,153,BLK 531/536 SERANGOON NORTH AVENUE 4
PM7,239,153,BLK 257A PASIR RIS STREET 21
T30,223,154,BLK 267/271 TAMPINES STREET 21
SIM5,235,154,BLK 256A SIMEI STREET 1
TP4A,296,154,BLK 4A LORONG 7 TOA PAYOH
HG3D,267,155,BLK 998 BUANGKOK CRESCENT
B89,287,155,BLK 116A BEDOK NORTH ROAD
HG46,242,155,BLK 692-698 HOUGANG STREET 61
W783,390,155,BLK 783 WOODLANDS RISE
C5,361,155,"BLK 358-360
SK74,225,155,BLK 439 SENGKANG WEST AVENUE
BE13,220,155,BLK 135A BISHAN STREET 12
T78,266,155,BLK 444/450 TAMPINES STREET 42
S116,227,155,BLK 402 FERNVALE LANE
Y36,287,155,BLK 642/643 YISHUN STREET 61
H18,336,155,BLK 44A HAVELOCK ROAD
J23M,249,156,BLK 372A JURONG EAST STREET 32
Y18,247,156,BLK 258/264 YISHUN STREET 22
HG32,270,156,BLK 601-608 HOUGANG AVENUE 4
W8M,217,156,BLK 2A MARSILING DRIVE
J27,291,156,BLK 521/524 JURONG WEST STREET 52
SE18,279,156,BLK 330/335 SERANGOON AVENUE 3
CK33,235,158,BLK 502A CHOA CHU KANG STREET 51
TP49,296,158,BLK 4/5 LORONG 7 TOA PAYOH
SB43,202,158,BLK 117 CANBERRA CRESCENT
Y2,399,158,BLK 103/111 YISHUN RING ROAD
Y5,230,158,BLK 144/149 YISHUN STREET 11
Y15,335,158,BLK 227/235 YISHUN STREET 21
Y34A,233,158,BLK 614-618 YISHUN STREET 61
TJ27,223,158,BLK 151/154 YUNG HO ROAD
W41,251,158,BLK 851-856 WOODLANDS STREET 83
B8B,249,158,BLK 222 BEDOK NORTH DRIVE
TP50,296,159,BLK 1 TO 3 LORONG 7 TOA PAYOH
CC10,228,159,BLK 43/45 CHAI CHEE STREET
HG35,315,159,"BLK 701-702
BJ20,235,159,BLK 420-426 FAJAR ROAD
STAM,274,159,BLK 56A STRATHMORE AVENUE
TM37,244,159,BLK 518 TAMPINES CENTRAL 7
BJ24,258,160,BLK 436-441 FAJAR ROAD
C22M,188,160,BLK 109A CLEMENTI STREET 11
SIM3,236,160,BLK 166 SIMEI ROAD MSCP
SDM,192,161,BLK 114A LORONG 3 GEYLANG MSCP
SK73,208,161,BLK 270 SENGKANG CENTRAL
W11,303,161,BLK 22/27 MARSILING DRIVE
PM18,247,161,BLK 135A PASIR RIS STREET 11
A94,234,162,BLK 104C ANG MO KIO STREET 11
BL10,239,162,BLK 188/191 BOON LAY DRIVE
BJ38,216,163,BLK 533A BUKIT PANJANG RING ROAD
TB17,366,163,BLK 50/71 TELOK BLANGAH DRIVE
TPML,266,163,BLK 233A LORONG 8 TOA PAYOH
TWM6,224,163,
HG18,242,163,BLK 230/232/234/236/238 HOUGANG AVENUE 1
TM20,234,164,BLK 366A TAMPINES STREET 34
SAM2,334,165,BLK 61 STRATHMORE AVENUE
SGLM,230,165,BLK 4A SAINT GEORGE'S LANE
PM16,245,165,BLK 149A PASIR RIS STREET 13
Y13,262,165,"BLK 201/202
SE33,302,166,BLK 537/542 SERANGOON NORTH AVENUE 4
HG23,282,166,BLK 239-246 HOUGANG STREET 22
W13,272,166,BLK 201/206 MARSILING DRIVE
PM40,267,166,BLK 744A PASIR RIS STREET 71
SK75,167,167,BLK 441 FERNVALE ROAD
T29,256,167,BLK 255/264 TAMPINES STREET 21
HG9,247,167,BLK 201-204 HOUGANG STREET 21
TM13,209,167,BLK 374A TAMPINES STREET 34
PR6,337,167,BLK 441/445 PASIR RIS DRIVE 6
T46,297,167,BLK 842/856 TAMPINES STREET 82
PL35,234,167,BLK 602 PUNGGOL CENTRAL
RC3,267,168,BLK 105/108 JALAN RAJAH
BA1,278,168,BLK 106 BIDADARI PARK DRIVE
TE2,213,168,BLK 105-107 JALAN BUKIT MERAH
U7,291,168,BLK 159/164 BUKIT BATOK STREET 11
PM28,305,170,BLK 586A PASIR RIS STREET 53
U17,427,170,BLK 242/253 BUKIT BATOK EAST AVENUE 2/5
J37,269,170,BLK 537/542 JURONG WEST AVENUE 1
T4,301,170,BLK 124/127 TAMPINES STREET 11
CLM,245,170,BLK 129A CLARENCE LANE
HG76,270,170,BLK 159A HOUGANG STREET 11
AM81,222,170,BLK 132A ANG MO KIO STREET 12
W52,285,171,BLK 823A WOODLANDS STREET 82
T13,392,171,BLK 161/166 TAMPINES STREET 12
AM22,289,171,BLK 316B ANG MO KIO STREET 31
BE33,269,171,BLK 238-245 BISHAN STREET 22
PM38,248,171,BLK 736A PASIR RIS DRIVE 10
TM23,242,171,BLK 354A TAMPINES STREET 33
TG7,362,172,BLK 33/38/43/45 TEBAN GARDENS
BJ68,253,172,BLK 422A FAJAR ROAD
A77,267,172,BLK 150/156 ANG MO KIO AVENUE 5
U68,258,172,BLK 460 BUKIT BATOK WEST AVENUE 9
J62M,200,172,BLK 901 JURONG WEST STREET 91
HG24,325,172,BLK 247-254 HOUGANG AVENUE 3
TPMH,246,172,BLK 260 KIM KEAT AVENUE
BBM2,285,173,BLK 628A BUKIT BATOK CENTRAL
Y9,262,173,BLK 747/752 YISHUN STREET 72
GE3,355,173,BLK 124 TO 128 GEYLANG EAST AVENUE 1
A27,251,173,BLK 108/109/110 ANG MO KIO STREET 11
B16,364,174,"BLKS 59
KBM,239,174,BLK 65A KALLANG BAHRU
KJM1,265,174,BLK 37A CAMBRIDGE ROAD
TM18,312,174,BLK 856A TAMPINES STREET 82
SK79,253,174,BLK 212 COMPASSVALE DRIVE
PL19,291,174,"BLK 186-188
TM54,265,174,BLK 875A TAMPINES STREET 86
C21M,383,175,BLK 455A CLEMENTI AVENUE 3
T3,277,175,BLK 109/114 TAMPINES STREET 11
SI1,337,175,BLK 101/107 SIMEI STREET 1
CTM1,266,175,BLK 441 COMMONWEALTH AVENUE WEST
B52,300,175,BLK 617/624 BEDOK RESERVOIR ROAD
TM29,267,175,BLK 498C TAMPINES STREET 45
U43,270,175,BLK 404A BUKIT BATOK WEST AVENUE 7
BJ45,232,175,BLK 180A LOMPANG ROAD
TM8,410,175,BLK 316A TAMPINES STREET 33
B96,242,175,BLK 219 BEDOK CENTRAL
DSR1,225,176,BLK 31A MARGARET DRIVE
H12,356,176,BLK 1/5 DELTA AVENUE
CK1,331,176,BLK 101/108 TECK WHYE LANE
TM7,245,177,BLK 311A TAMPINES STREET 33
SI10,266,177,BLK 148 - 154 SIMEI STREET 1
BE3,306,177,BLK 401-408 SIN MING AVENUE
T28,228,178,BLK 257/260 TAMPINES STREET 21
HG68,248,178,BLK 838A HOUGANG CENTRAL
KLM,345,178,BLK 31 KELANTAN LANE MSCP
Y27,286,178,BLK 821/830 YISHUN STREET 81
T34,284,178,BLK 283/286 TAMPINES STREET 22
Y59M,248,178,BLK 429 YISHUN AVENUE 11
SE51,280,178,BLK 257A SERANGOON CENTRAL DRIVE
ACM,290,178,BLK 98A ALJUNIED CRESCENT
MN2,303,179,BLKS 119/124 MCNAIR ROAD
TM43,247,179,BLK 202A TAMPINES STREET 21
CC4,387,179,"BLK 22/24
SI7,359,179,BLK 132 - 139 SIMEI STREET 1
S110,315,179,BLK 351 ANCHORVALE ROAD
TM44,216,179,BLK 499 TAMPINES AVENUE 9
BR4,321,180,BLK 81/89 WHAMPOA DRIVE
J23,299,180,BLK 334/341 JURONG EAST AVENUE 1
SG1,294,180,BLK 1/3/8 SAINT GEORGE ROAD
Y62M,242,180,BLOCK 342 YISHUN RING ROAD
BKRM,278,181,BLK 6A BOON KENG ROAD
HG34,360,181,BLK 622-632 HOUGANG AVENUE 8
SK69,264,181,BLK 437 FERNVALE ROAD
TM28,289,181,BLK 498K TAMPINES STREET 45
TBM,307,181,BLK 48A TELOK BLANGAH DRIVE
JM1,268,181,BLK 517B JURONG WEST STREET 52
A31,310,181,BLK 119/128 ANG MO KIO STREET 12
MLM,277,182,BLK 157A MEI LING STREET
W40,304,182,BLK 837-850 WOODLANDS STREET 82
A7,238,183,BLK 212/213 ANG MO KIO STREET 23
W54,267,183,BLK 824A WOODLANDS STREET 81
U18,312,183,BLK 254/265 BUKIT BATOK EAST AVENUE 4
C2M,776,183,BLK 463 CLEMENTI AVENUE 1
TM10,287,184,BLK 331A TAMPINES STREET 32
A47,303,184,BLK 562/565/560 ANG MO KIO STREET 54
W181,275,184,BLK 181 MARSILING ROAD
B30,353,185,BLK 119/123 BEDOK NORTH STREET 2
U33,290,186,BLKS 535-542 BUKIT BATOK STREET 51/52
TP54,256,186,BLK 222 TO 224 LORONG 8 TOA PAYOH
PP3,345,186,BLK 134 TO 142 POTONG PASIR AVENUE 3
SE38,300,186,BLK 504A SERANGOON NORTH AVENUE 4
BJ25,264,187,BLK 453A FAJAR ROAD
TR1,391,187,BLK 102/107 TOWNER ROAD
PDR6,248,187,BLK 624A ELIAS RD
TBC2,264,187,BLK 23A TELOK BLANGAH CRESCENT
B60,272,187,BLK 722/725 BEDOK RESERVOIR ROAD
T51,346,188,BLK 894-896 TAMPINES STREET 81
B47,234,188,BLK 540/542 BEDOK NORTH STREET 3
SK20,283,188,BLK 191C RIVERVALE DRIVE
HG37,256,188,BLKS 501-507 HOUGANG AVENUE 8
Y28,297,188,BLK 832/841 YISHUN STREET 81
BR11,268,189,BLKS 27-30 & 32-33 JALAN BAHAGIA
U34,303,189,BLKS 501-511 BUKIT BATOK STREET 52
TM27,239,190,BLK 497L TAMPINES STREET 45
BE34,303,190,BLK 246A BISHAN STREET 22
A11,368,190,BLK 223/226/226A-226D ANG MO KIO STREET 22
SK89,401,191,BLK 326 ANCHORVALE ROAD
P2,293,191,BLK 199 PUNGGOL FIELD
TM50,284,192,BLK 870B TAMPINES STREET 86
CKM2,301,192,BLK 625A CHOA CHU KANG STREET 62
TM16,284,192,BLK 230A TAMPINES STREET 21
BE45,363,193,BLK 275 BISHAN STREET 24
AR7M,295,194,BLK 12A DOVER CLOSE EAST
TM41,272,194,BLK 921A TAMPINES STREET 91
CK48,287,195,BLK 604A CHOA CHU KANG STREET 62
TW2,355,195,BLK 15-20 TECK WHYE LANE
KU3,337,196,BLK 331-341 UBI AVENUE 1
TM42,261,196,BLK 823A TAMPINES STREET 81
W11M,310,197,BLK 29A MARSILING DR
SB36,279,197,BLK 121 CANBERRA STREET
W67,246,197,BLK 714A WOODLANDS DRIVE 70
PL25,283,197,BLK 172 EDGEDALE PLAINS
BE12,459,198,BLK 187-197 BISHAN STREET 13
SB40,263,198,BLK 115 CANBERRA WALK
T76,322,199,BLK 433/443 TAMPINES STREET 43
J82M,535,199,BLK 844A JURONG WEST STREET 81
SK81,200,200,BLK 446 JALAN KAYU
BBM8,329,200,BLK 622A BUKIT BATOK CENTRAL
TP18,383,200,BLK 186/191 TO 193 TOA PAYOH TOWN CENTRE
HG98,304,201,BLK 988 BUANGKOK GREEN
TP40,360,201,BLK 241-259/25-27 KIM KEAT LINK/AVENUE
UA5,337,201,BLK 12 TO 18 JOO SENG ROAD
BE40,339,201,BLK 268A BISHAN STREET 24
PL29,298,201,BLK 633 PUNGGOL DRIVE
W887,286,201,BLK 887 WOODLANDS DRIVE 50
W50,254,201,BLK 846A WOODLANDS AVENUE 4
BL22,358,201,BLK 196 BOON LAY DRIVE
U21,313,201,BLK 301/309 BUKIT BATOK STREET 31
Y49M,267,202,BLK 419A YISHUN AVENUE 11
HG1E,306,202,BLK 377 HOUGANG STREET 32
PRM,576,202,BLK 33 PARK CRESCENT MSCP
SB24,387,202,BLK 506 WELLINGTON CIRCLE
TW3,338,203,BLK 8/11 TECK WHYE LANE
W43,323,203,BLK 406A WOODLANDS STREET 41
SE35,300,204,BLK 500/506B SERANGOON NORTH AVENUE 4
U54,235,204,241A BUKIT BATOK EAST AVENUE 5
